latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-7.94232,137.95448,330.95,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,297.4,5.83,D
-10.04519,124.50367,341.11,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,298.58,12.56,D
-7.88945,138.2272,367,0.37,0.58,2023-10-06,0455,1,high,2.0NRT,296.19,5.49,D
-7.74939,139.02571,350.38,0.42,0.61,2023-10-06,0455,1,nominal,2.0NRT,291.8,7.52,D
-7.75007,139.02185,342.21,0.42,0.61,2023-10-06,0455,1,nominal,2.0NRT,293.62,7.52,D
-7.91384,138.08725,356.12,0.36,0.58,2023-10-06,0455,1,nominal,2.0NRT,294.83,6.26,D
-7.91441,138.08397,330.63,0.36,0.58,2023-10-06,0455,1,nominal,2.0NRT,295.55,6.26,D
-7.93371,137.97298,330.91,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,296.75,4.81,D
-7.93427,137.96974,351.11,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,299.1,6.89,D
-7.93652,137.95682,338.16,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,294.83,5.83,D
-7.93764,137.95035,351.01,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,296.4,7.25,D
-7.9382,137.94714,354.77,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,295.31,7.25,D
-10.04776,124.45589,341.03,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,293.95,5.85,D
-7.9324,137.94946,367,0.35,0.57,2023-10-06,0455,1,high,2.0NRT,296.08,15.62,D
-7.93296,137.94624,350.07,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,298.35,15.62,D
-7.92491,137.96149,367,0.36,0.57,2023-10-06,0455,1,high,2.0NRT,294.29,5.68,D
-7.51728,140.25906,329.61,0.52,0.67,2023-10-06,0455,1,nominal,2.0NRT,290.73,4.61,D
-7.92322,137.97118,349.45,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,295.01,7.85,D
-7.92378,137.96796,343.58,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,295.15,9.4,D
-7.92547,137.95825,335.74,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,290.13,5.68,D
-10.04195,124.43867,339.54,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,296.54,6.54,D
-7.87926,138.12897,332.63,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,297.35,5.94,D
-7.87512,138.12141,330.81,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,298.08,4.92,D
-7.8947,137.9796,335.92,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,295.96,2.58,D
-9.99798,124.57928,332.86,0.57,0.43,2023-10-06,0455,1,nominal,2.0NRT,297.59,4.28,D
-10.00131,124.55508,339.21,0.38,0.43,2023-10-06,0455,1,nominal,2.0NRT,295.83,8.76,D
-10.02139,124.40911,352.7,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,299.59,5.54,D
-7.8545,138.14525,367,0.37,0.58,2023-10-06,0455,1,high,2.0NRT,300.15,20.08,D
-7.63003,139.39708,337.59,0.45,0.63,2023-10-06,0455,1,nominal,2.0NRT,294.05,18.67,D
-7.85509,138.14192,351.14,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,300.67,20.08,D
-7.85568,138.1386,354.28,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,298.9,13.87,D
-10.00672,124.48606,340.09,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,297.01,5.42,D
-10.00769,124.47903,331.74,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,296.97,2.88,D
-10.01781,124.4053,341.22,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,301.02,5.14,D
-10.05527,124.13117,330.56,0.41,0.45,2023-10-06,0455,1,nominal,2.0NRT,300.67,2.16,D
-10.08315,123.92613,340.92,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,301.95,3.54,D
-7.6235,139.40016,367,0.45,0.63,2023-10-06,0455,1,high,2.0NRT,293.38,23.37,D
-7.84918,138.14433,348.79,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,296.84,20.08,D
-7.84978,138.14101,350.72,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,305.41,20.08,D
-7.85037,138.13768,340.58,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,301.47,13.87,D
-7.88639,137.93497,345.16,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,290.63,4.27,D
-7.88696,137.93175,339.84,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,290,4.27,D
-7.84446,138.14009,367,0.37,0.58,2023-10-06,0455,1,high,2.0NRT,298.64,48.88,D
-7.84506,138.13676,340,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,301.71,37.83,D
-7.65282,139.17334,332.96,0.43,0.62,2023-10-06,0455,1,nominal,2.0NRT,293.16,2.3,D
-7.83439,138.1658,330.47,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,292.43,3.35,D
-9.99684,124.46865,339.62,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,296.6,3.09,D
-10.00126,124.43621,339.9,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,297.82,2.4,D
-10.05,124.07727,341.1,0.41,0.45,2023-10-06,0455,1,nominal,2.0NRT,302.25,8.56,D
-7.61433,139.35231,343.76,0.45,0.63,2023-10-06,0455,1,nominal,2.0NRT,289.23,6.37,D
-7.86493,137.96446,332.13,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,295.3,4.29,D
-10.05959,123.97501,340.25,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,300.16,3.02,D
-9.9809,124.52557,339.33,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,296.72,4.31,D
-9.96645,124.5719,350.42,0.38,0.43,2023-10-06,0455,1,nominal,2.0NRT,299.67,9.34,D
-10.03763,123.98113,343.11,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,300.83,4.65,D
-7.82702,137.96468,336.63,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,295.05,6.32,D
-9.94016,124.58633,333.25,0.57,0.43,2023-10-06,0455,1,nominal,2.0NRT,297.14,6.79,D
-10.02311,123.96304,333.96,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,302.29,4.7,D
-10.02363,123.95912,341.31,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,302.25,4.03,D
-9.93797,124.58447,334,0.57,0.43,2023-10-06,0455,1,nominal,2.0NRT,295.26,3.8,D
-10.02516,123.96397,338.24,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,303.03,4.86,D
-10.0257,123.96007,338.87,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,301.72,6.89,D
-9.94709,124.49095,350.69,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,300.9,5.96,D
-10.01436,123.95031,336.49,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,299.1,3.34,D
-7.82739,137.96358,341.95,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,295.87,5.48,D
-9.95644,123.90888,340.99,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,301.83,6.99,D
-7.6814,138.32401,367,0.38,0.59,2023-10-06,0455,1,high,2.0NRT,296.55,17.75,D
-7.67601,138.32309,367,0.38,0.59,2023-10-06,0455,1,high,2.0NRT,296.16,17.75,D
-7.5836,138.83278,344.16,0.41,0.61,2023-10-06,0455,1,nominal,2.0NRT,292.68,7.37,D
-7.58428,138.82904,351.87,0.41,0.61,2023-10-06,0455,1,nominal,2.0NRT,292.72,7.37,D
-9.83787,124.69393,332.81,0.56,0.43,2023-10-06,0455,1,nominal,2.0NRT,295.36,10.93,D
-7.58333,138.77126,339.49,0.41,0.61,2023-10-06,0455,1,nominal,2.0NRT,296.32,5.3,D
-9.89537,124.23852,344.85,0.4,0.44,2023-10-06,0455,1,nominal,2.0NRT,303.63,7.03,D
-9.83626,124.61653,332.06,0.57,0.43,2023-10-06,0455,1,nominal,2.0NRT,299.11,2.96,D
-9.8262,124.63121,332.36,0.57,0.43,2023-10-06,0455,1,nominal,2.0NRT,297.62,6.64,D
-9.96381,123.59472,341.13,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,297.57,4.15,D
-9.8279,124.62882,335.11,0.57,0.43,2023-10-06,0455,1,nominal,2.0NRT,297.87,7.36,D
-7.58552,138.83194,348.79,0.41,0.61,2023-10-06,0455,1,nominal,2.0NRT,293.57,8.01,D
-9.96454,123.5954,341.16,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,297.68,4.65,D
-7.57994,138.83095,340.49,0.41,0.61,2023-10-06,0455,1,nominal,2.0NRT,289.34,8.01,D
-9.96144,123.58653,338.19,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,299.56,21.31,D
-7.58481,138.77023,331.08,0.41,0.61,2023-10-06,0455,1,nominal,2.0NRT,295.79,6.28,D
-7.49594,139.07695,352.75,0.43,0.62,2023-10-06,0455,1,nominal,2.0NRT,294.82,8.59,D
-9.77908,124.68904,333.25,0.56,0.43,2023-10-06,0455,1,nominal,2.0NRT,298.61,3.19,D
-7.49025,139.07597,367,0.43,0.62,2023-10-06,0455,1,high,2.0NRT,294.06,8.59,D
-9.86839,124.0136,332.36,0.41,0.45,2023-10-06,0455,1,nominal,2.0NRT,300.89,2.66,D
-9.83912,124.13547,335.54,0.41,0.45,2023-10-06,0455,1,nominal,2.0NRT,301.88,23.26,D
-9.75807,124.69544,332.16,0.56,0.43,2023-10-06,0455,1,nominal,2.0NRT,298.6,3.66,D
-9.83554,124.1311,345.69,0.41,0.45,2023-10-06,0455,1,nominal,2.0NRT,302.5,57.46,D
-7.40697,139.34166,334.49,0.45,0.63,2023-10-06,0455,1,nominal,2.0NRT,292.14,4.19,D
-7.40771,139.3376,342.52,0.45,0.63,2023-10-06,0455,1,nominal,2.0NRT,290.57,4.19,D
-9.85666,123.91378,341.6,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,305.79,5.52,D
-9.77838,124.42911,340.11,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,300.71,7.13,D
-9.77887,124.42557,330.53,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,301.3,5.81,D
-9.72195,124.81223,334.93,0.55,0.43,2023-10-06,0455,1,nominal,2.0NRT,297.53,7.89,D
-7.55039,138.42181,349.45,0.39,0.59,2023-10-06,0455,1,nominal,2.0NRT,299.76,6.48,D
-7.54495,138.4209,367,0.39,0.59,2023-10-06,0455,1,high,2.0NRT,298.39,22.6,D
-7.54431,138.42441,335.99,0.39,0.59,2023-10-06,0455,1,nominal,2.0NRT,298.38,11.31,D
-9.71744,124.78679,339.68,0.55,0.43,2023-10-06,0455,1,nominal,2.0NRT,299.64,24.46,D
-9.72087,124.76171,333.39,0.56,0.43,2023-10-06,0455,1,nominal,2.0NRT,296.43,4.38,D
-9.73837,124.57383,330.31,0.57,0.43,2023-10-06,0455,1,nominal,2.0NRT,299.99,2.95,D
-9.75638,124.4406,341.15,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,301.9,13.74,D
-7.47274,138.7242,338.44,0.41,0.6,2023-10-06,0455,1,nominal,2.0NRT,295.97,6.17,D
-9.7063,124.75114,335.1,0.56,0.43,2023-10-06,0455,1,nominal,2.0NRT,297.32,9.84,D
-9.72758,124.59374,330.29,0.57,0.43,2023-10-06,0455,1,low,2.0NRT,303.32,4.59,D
-9.7783,124.185,335.16,0.4,0.44,2023-10-06,0455,1,nominal,2.0NRT,302,9.58,D
-9.7788,124.18125,335.94,0.4,0.44,2023-10-06,0455,1,nominal,2.0NRT,305.49,9.58,D
-9.70672,124.74909,335.86,0.56,0.43,2023-10-06,0455,1,nominal,2.0NRT,297.27,9.86,D
-9.77893,124.18161,344.55,0.4,0.44,2023-10-06,0455,1,nominal,2.0NRT,305.16,20.17,D
-7.54908,138.42128,367,0.39,0.59,2023-10-06,0455,1,high,2.0NRT,302.16,14.92,D
-7.54303,138.42386,334.88,0.39,0.59,2023-10-06,0455,1,nominal,2.0NRT,296.72,13.83,D
-7.54364,138.42033,339.47,0.39,0.59,2023-10-06,0455,1,nominal,2.0NRT,294.99,14.92,D
-7.47365,138.72437,335.05,0.41,0.6,2023-10-06,0455,1,nominal,2.0NRT,295.74,6.97,D
-9.79306,123.86916,330.01,0.42,0.45,2023-10-06,0455,1,low,2.0NRT,300.74,9.26,D
-9.79356,123.86552,335.76,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,303.59,13.22,D
-7.45633,138.7252,339.85,0.41,0.6,2023-10-06,0455,1,nominal,2.0NRT,293.46,5.1,D
-7.49291,138.51761,336.41,0.39,0.6,2023-10-06,0455,1,nominal,2.0NRT,293.74,3.18,D
-9.67954,124.65697,331.56,0.56,0.43,2023-10-06,0455,1,nominal,2.0NRT,298.4,11.4,D
-7.49058,138.49881,367,0.39,0.6,2023-10-06,0455,1,high,2.0NRT,294.42,4.99,D
-7.48743,138.51668,342.74,0.39,0.6,2023-10-06,0455,1,nominal,2.0NRT,288.88,1.83,D
-7.49121,138.49522,332.07,0.39,0.6,2023-10-06,0455,1,nominal,2.0NRT,296.18,4.99,D
-10.24484,120.39334,355.58,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,296.84,5.7,D
-7.48511,138.49786,343.74,0.39,0.6,2023-10-06,0455,1,nominal,2.0NRT,293.01,4.99,D
-7.48574,138.49428,331.17,0.39,0.6,2023-10-06,0455,1,nominal,2.0NRT,294.11,4.99,D
-9.66448,124.70721,339.6,0.56,0.43,2023-10-06,0455,1,nominal,2.0NRT,297.99,5.28,D
-9.76042,124.01416,338.17,0.41,0.45,2023-10-06,0455,1,nominal,2.0NRT,303.48,5.15,D
-9.63603,124.85406,334.06,0.55,0.42,2023-10-06,0455,1,nominal,2.0NRT,299.83,5.7,D
-9.73445,124.14228,341.51,0.4,0.45,2023-10-06,0455,1,nominal,2.0NRT,303.29,5.06,D
-10.19906,120.54258,367,0.36,0.57,2023-10-06,0455,1,high,2.0NRT,292.82,7.29,D
-7.50495,138.25961,340.74,0.38,0.59,2023-10-06,0455,1,nominal,2.0NRT,295.24,4.18,D
-7.50556,138.2562,331.41,0.38,0.59,2023-10-06,0455,1,nominal,2.0NRT,295.73,3.36,D
-7.47481,138.39761,330.79,0.39,0.59,2023-10-06,0455,1,nominal,2.0NRT,296.33,2.93,D
-7.49956,138.2587,349.43,0.38,0.59,2023-10-06,0455,1,nominal,2.0NRT,296.88,4.97,D
-7.50078,138.25185,338.43,0.38,0.59,2023-10-06,0455,1,nominal,2.0NRT,296.37,7.45,D
-9.64061,124.73473,334.48,0.56,0.43,2023-10-06,0455,1,nominal,2.0NRT,298.71,8.61,D
-7.49418,138.25778,339.52,0.38,0.59,2023-10-06,0455,1,nominal,2.0NRT,296.13,4.97,D
-9.62924,124.78808,339.39,0.55,0.43,2023-10-06,0455,1,nominal,2.0NRT,298.2,17.83,D
-9.63558,124.71304,332.86,0.56,0.43,2023-10-06,0455,1,nominal,2.0NRT,298.27,7.3,D
-10.16473,120.64644,335.84,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,293.38,2.63,D
-9.66542,124.25381,343.95,0.4,0.44,2023-10-06,0455,1,nominal,2.0NRT,294.63,6.12,D
-9.66513,124.25353,356.01,0.4,0.44,2023-10-06,0455,1,nominal,2.0NRT,299.24,10.41,D
-9.62762,124.34457,340.15,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,300.8,7.97,D
-9.62357,124.34419,340.67,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,300.24,7.97,D
-10.1487,120.31139,367,0.37,0.58,2023-10-06,0455,1,high,2.0NRT,297.29,12,D
-10.12219,120.51891,336.02,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,293.82,4.46,D
-10.12268,120.51503,339.2,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,294.66,4.46,D
-10.14833,120.31425,339.32,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,297.07,7.51,D
-10.15636,120.20824,367,0.38,0.58,2023-10-06,0455,1,high,2.0NRT,294.8,10.9,D
-10.15672,120.20543,367,0.38,0.58,2023-10-06,0455,1,high,2.0NRT,295.64,10.9,D
-10.07139,120.83264,334.65,0.34,0.56,2023-10-06,0455,1,nominal,2.0NRT,297.28,6.31,D
-10.07178,120.82958,346.69,0.34,0.56,2023-10-06,0455,1,nominal,2.0NRT,296.68,4.67,D
-10.11123,120.52097,342.27,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,295.86,6.38,D
-9.58478,124.38744,338.13,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,301.47,3.52,D
-9.57032,124.46286,332.68,0.38,0.43,2023-10-06,0455,1,low,2.0NRT,303.43,1.49,D
-10.10675,120.38632,351.8,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,297.29,8.58,D
-9.51307,124.81967,335.27,0.55,0.42,2023-10-06,0455,1,nominal,2.0NRT,298.58,4.69,D
-10.08769,120.32233,342.68,0.37,0.58,2023-10-06,0455,1,nominal,2.0NRT,296,4.43,D
-9.50338,124.77436,333.45,0.55,0.43,2023-10-06,0455,1,nominal,2.0NRT,299.78,4.61,D
-9.54244,124.48819,331.22,0.57,0.43,2023-10-06,0455,1,low,2.0NRT,303.23,2.04,D
-9.58514,124.14275,331.29,0.4,0.44,2023-10-06,0455,1,low,2.0NRT,303.35,2.19,D
-9.52673,124.54414,335.87,0.57,0.43,2023-10-06,0455,1,nominal,2.0NRT,303.32,8.03,D
-9.52743,124.53898,346.24,0.57,0.43,2023-10-06,0455,1,nominal,2.0NRT,305.56,8.03,D
-10.0134,120.79375,332.81,0.34,0.56,2023-10-06,0455,1,nominal,2.0NRT,297.02,4.19,D
-9.51808,124.54823,336.85,0.57,0.43,2023-10-06,0455,1,nominal,2.0NRT,304.13,13.39,D
-9.52155,124.52256,330.74,0.57,0.43,2023-10-06,0455,1,low,2.0NRT,304.32,4.63,D
-9.51897,124.55078,334.67,0.57,0.43,2023-10-06,0455,1,nominal,2.0NRT,302.27,6.16,D
-9.5197,124.54566,331.83,0.57,0.43,2023-10-06,0455,1,low,2.0NRT,303.04,7.7,D
-9.52336,124.51997,335.5,0.57,0.43,2023-10-06,0455,1,nominal,2.0NRT,303.76,4.16,D
-9.52074,124.42367,340.69,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,299.81,5.05,D
-9.52122,124.42028,332.3,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,299.85,5.05,D
-9.58569,123.96165,330.45,0.41,0.45,2023-10-06,0455,1,nominal,2.0NRT,295.08,48.29,D
-10.01553,120.80135,330.78,0.34,0.56,2023-10-06,0455,1,nominal,2.0NRT,296.22,1.99,D
-9.4356,124.9963,333.82,0.53,0.42,2023-10-06,0455,1,nominal,2.0NRT,295.01,3.01,D
-9.58112,123.96425,342.53,0.41,0.45,2023-10-06,0455,1,nominal,2.0NRT,301.03,10.06,D
-9.45768,124.78466,332.75,0.55,0.43,2023-10-06,0455,1,nominal,2.0NRT,299.69,9.35,D
-9.58171,123.80788,337.53,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,295.36,2.88,D
-10.05187,120.18967,367,0.38,0.58,2023-10-06,0455,1,high,2.0NRT,293.54,13.05,D
-9.39303,125.01945,332.96,0.53,0.42,2023-10-06,0455,1,nominal,2.0NRT,299.07,8.68,D
-9.47855,124.40438,342.3,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,303.67,4.83,D
-9.41968,124.80003,342.83,0.55,0.42,2023-10-06,0455,1,nominal,2.0NRT,300.36,10.53,D
-9.46209,124.46458,337.67,0.38,0.43,2023-10-06,0455,1,nominal,2.0NRT,303.57,5.52,D
-9.37823,125.01298,334.26,0.53,0.42,2023-10-06,0455,1,nominal,2.0NRT,299.35,8.71,D
-9.45646,124.44633,331.99,0.38,0.43,2023-10-06,0455,1,nominal,2.0NRT,299.87,4.48,D
-9.34564,125.19129,330.49,0.52,0.41,2023-10-06,0455,1,low,2.0NRT,298.26,4.72,D
-9.37728,124.93459,336.34,0.54,0.42,2023-10-06,0455,1,nominal,2.0NRT,293.43,5.35,D
-9.49968,124.03834,331.56,0.41,0.45,2023-10-06,0455,1,nominal,2.0NRT,298.04,2.23,D
-9.93552,120.51578,349.2,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,293.74,7.82,D
-9.4597,124.14975,346,0.4,0.44,2023-10-06,0455,1,nominal,2.0NRT,311.48,40.59,D
-9.46201,124.13254,333.51,0.4,0.44,2023-10-06,0455,1,nominal,2.0NRT,301.78,1.96,D
-9.45989,124.14951,345.24,0.4,0.44,2023-10-06,0453,1,nominal,2.0NRT,309.71,38.95,D
-9.4604,124.1459,337.29,0.4,0.44,2023-10-06,0453,1,nominal,2.0NRT,311.9,56.04,D
-9.46231,124.13234,332.91,0.4,0.44,2023-10-06,0453,1,nominal,2.0NRT,301.92,2.48,D
-9.49842,123.84611,340.96,0.42,0.45,2023-10-06,0453,1,nominal,2.0NRT,299.75,4.41,D
-9.44236,124.18562,342.04,0.4,0.44,2023-10-06,0453,1,nominal,2.0NRT,306.9,10.41,D
-9.43423,124.21408,344.74,0.4,0.44,2023-10-06,0453,1,nominal,2.0NRT,303.55,7.33,D
-9.93576,120.51489,355,0.36,0.57,2023-10-06,0453,1,nominal,2.0NRT,293.75,6.76,D
-9.41282,124.33733,337.31,0.39,0.44,2023-10-06,0453,1,nominal,2.0NRT,303,2.77,D
-9.3615,124.67342,341.55,0.56,0.43,2023-10-06,0453,1,nominal,2.0NRT,300.83,4.35,D
-9.46656,123.92304,331.52,0.41,0.45,2023-10-06,0453,1,nominal,2.0NRT,298.42,3.43,D
-9.92002,120.51279,367,0.36,0.57,2023-10-06,0453,1,high,2.0NRT,292.92,10.63,D
-9.42745,124.1739,353.73,0.4,0.44,2023-10-06,0453,1,nominal,2.0NRT,304.27,16.44,D
-9.92041,120.50981,349.36,0.36,0.57,2023-10-06,0453,1,nominal,2.0NRT,294.41,10.38,D
-9.40245,124.32361,342.87,0.39,0.44,2023-10-06,0453,1,nominal,2.0NRT,305.21,4.02,D
-9.33855,124.75137,335.23,0.55,0.43,2023-10-06,0453,1,nominal,2.0NRT,298.23,4.16,D
-9.41126,124.1712,342.76,0.4,0.44,2023-10-06,0453,1,nominal,2.0NRT,304.24,16.81,D
-9.40184,124.20952,335.64,0.4,0.44,2023-10-06,0453,1,nominal,2.0NRT,301.78,2.09,D
-9.92295,120.19411,330.86,0.37,0.58,2023-10-06,0453,1,nominal,2.0NRT,290.18,3.82,D
-9.22945,125.30624,332.18,0.51,0.41,2023-10-06,0453,1,nominal,2.0NRT,297.21,3.82,D
-9.36267,123.98419,335.29,0.41,0.45,2023-10-06,0453,1,nominal,2.0NRT,298.66,4.16,D
-9.10787,125.74818,341.19,0.48,0.4,2023-10-06,0453,1,nominal,2.0NRT,296.93,3.2,D
-9.0871,125.76221,341.92,0.48,0.4,2023-10-06,0453,1,low,2.0NRT,298.98,5.88,D
-9.10609,125.54951,334.43,0.49,0.4,2023-10-06,0453,1,low,2.0NRT,300.35,7.29,D
-9.27449,124.29025,342.08,0.39,0.44,2023-10-06,0453,1,nominal,2.0NRT,298.49,8.2,D
-9.04547,125.89689,342.16,0.47,0.4,2023-10-06,0453,1,nominal,2.0NRT,300.6,7.53,D
-9.16728,125.03321,332,0.53,0.42,2023-10-06,0453,1,low,2.0NRT,302.32,8.52,D
-9.04179,125.89656,351.11,0.47,0.4,2023-10-06,0453,1,nominal,2.0NRT,302.81,7.53,D
-9.13595,125.1739,332.57,0.52,0.41,2023-10-06,0453,1,nominal,2.0NRT,293.22,6.51,D
-9.75112,120.53893,334.74,0.35,0.57,2023-10-06,0453,1,nominal,2.0NRT,298.25,1.69,D
-8.22189,131.00969,344.65,0.41,0.37,2023-10-06,0453,1,nominal,2.0NRT,296.52,2.88,D
-8.21846,131.00916,334.27,0.41,0.37,2023-10-06,0453,1,nominal,2.0NRT,297.25,2.88,D
-8.98372,125.88525,336.71,0.47,0.4,2023-10-06,0453,1,nominal,2.0NRT,300.1,5.87,D
-8.95324,126.04466,344.6,0.46,0.39,2023-10-06,0453,1,nominal,2.0NRT,299.76,6.63,D
-8.95627,126.02373,334.7,0.46,0.39,2023-10-06,0453,1,nominal,2.0NRT,298.15,4.87,D
-8.93277,126.08427,334.32,0.46,0.39,2023-10-06,0453,1,nominal,2.0NRT,301.64,5.32,D
-8.87021,126.49214,333.6,0.44,0.38,2023-10-06,0453,1,nominal,2.0NRT,302.27,4.3,D
-8.94167,125.89316,334.86,0.47,0.4,2023-10-06,0453,1,low,2.0NRT,296.91,4.68,D
-8.93553,125.8841,341.04,0.47,0.4,2023-10-06,0453,1,low,2.0NRT,295.96,7.95,D
-9.65488,120.45655,338.45,0.36,0.57,2023-10-06,0453,1,nominal,2.0NRT,297.51,5.18,D
-9.64076,120.44138,350.99,0.36,0.57,2023-10-06,0453,1,nominal,2.0NRT,297.24,7.56,D
-8.12627,131.1257,339.3,0.42,0.38,2023-10-06,0453,1,nominal,2.0NRT,304.14,5.23,D
-9.68885,119.96499,337.93,0.39,0.59,2023-10-06,0453,1,nominal,2.0NRT,293.73,4.91,D
-8.87147,126.10141,337.43,0.46,0.39,2023-10-06,0453,1,nominal,2.0NRT,299.37,4.77,D
-9.64069,120.44125,354.09,0.36,0.57,2023-10-06,0453,1,nominal,2.0NRT,297.12,4.56,D
-9.64113,120.438,331.69,0.36,0.57,2023-10-06,0453,1,nominal,2.0NRT,297.05,4.56,D
-9.68732,119.96185,334.68,0.39,0.59,2023-10-06,0453,1,nominal,2.0NRT,293.23,3.48,D
-9.66619,119.99726,367,0.38,0.59,2023-10-06,0453,1,high,2.0NRT,295.66,9.86,D
-9.66664,119.99379,342.4,0.38,0.59,2023-10-06,0453,1,nominal,2.0NRT,296.04,9.18,D
-9.72518,119.2188,333.6,0.43,0.62,2023-10-06,0453,1,nominal,2.0NRT,293.03,3.17,D
-9.68804,119.37904,352.02,0.42,0.61,2023-10-06,0453,1,nominal,2.0NRT,293.88,6.39,D
-9.69313,119.3378,335.53,0.43,0.62,2023-10-06,0453,1,nominal,2.0NRT,291.08,3.18,D
-8.7872,126.0877,331.89,0.46,0.39,2023-10-06,0453,1,nominal,2.0NRT,297.47,5.72,D
-8.73702,126.16872,336.31,0.45,0.39,2023-10-06,0453,1,low,2.0NRT,302.29,6.42,D
-8.80852,125.54771,336.2,0.49,0.4,2023-10-06,0453,1,nominal,2.0NRT,302.22,6.59,D
-7.91584,131.30696,335.81,0.43,0.38,2023-10-06,0453,1,nominal,2.0NRT,299.79,3.85,D
-8.6105,126.51674,350.41,0.44,0.38,2023-10-06,0453,1,nominal,2.0NRT,307.94,13.86,D
-8.56482,126.73558,336.29,0.43,0.38,2023-10-06,0453,1,nominal,2.0NRT,305.78,4.88,D
-8.56137,126.73479,333.08,0.43,0.38,2023-10-06,0453,1,low,2.0NRT,304.68,4.88,D
-8.58234,126.48456,333.61,0.44,0.38,2023-10-06,0453,1,nominal,2.0NRT,301.73,3.38,D
-8.5803,126.39989,334.77,0.44,0.39,2023-10-06,0453,1,nominal,2.0NRT,302.32,8.3,D
-8.51352,126.78309,333.83,0.43,0.38,2023-10-06,0453,1,low,2.0NRT,304.68,7.32,D
-8.51005,126.78255,334.39,0.43,0.38,2023-10-06,0453,1,low,2.0NRT,306.68,7.32,D
